post_id,post_url,user_name,created_at,comment_text,num_likes,source,clean_comment,language
1868423741346099702,https://x.com/tvglobo/status/1868423741346099702,tvg███o,"""2024-12-15T22:31:48.000Z""","CHAY SUEDE, NOSSO MAVIZINHO, É O ""Ator de Novela"" DO ANO 😍😍😍 #MelhoresDoAno #Domingão",437,twitter,chay suede nosso mavizinho o ator de novela do ano melhoresdoano domingo,pt
1868420657110728869,https://x.com/tvglobo/status/1868420657110728869,tvg███o,"""2024-12-15T22:19:32.000Z""",Ela falando da Zefa Leonel com muito amor! 🥹🥹🥹 #MelhoresDoAno #Domingão,401,twitter,ela falando da zefa leonel com muito amor melhoresdoano domingo,pt
1868404146849640694,https://x.com/tvglobo/status/1868404146849640694,tvg███o,"""2024-12-15T21:13:56.000Z""",TODOS EM UMA SÓ VOZ: EU ☝️ VOCÊ 🫵 E UMA CASINHA 🏠 @gloriagroove EU TE AMOOOO #MelhoresDoAno #Domingão,231,twitter,todos em uma s voz eu voc e uma casinha gloriagroove eu te amoooo melhoresdoano domingo,pt
1868394864259285067,https://x.com/tvglobo/status/1868394864259285067,tvg███o,"""2024-12-15T20:37:03.000Z""","O prêmio de ""Jornalismo"" vai pro César Tralli 🏆🏆🏆 #MelhoresDoAno #Domingão",357,twitter,o prmio de jornalismo vai pro csar tralli melhoresdoano domingo,pt
1868389731957907490,https://x.com/tvglobo/status/1868389731957907490,tvg███o,"""2024-12-15T20:16:39.000Z""",NOSSO PRÍNCIPEEEE 🫶 #MelhoresDoAno #Domingão,328,twitter,nosso prncipeeee melhoresdoano domingo,pt
1868386078685905233,https://x.com/tvglobo/status/1868386078685905233,tvg███o,"""2024-12-15T20:02:08.000Z""",A GG TÁ NA CASA 🤯 Quem tá torcendo para a @gloriagroove? #MelhoresDoAno #Domingão,192,twitter,a gg t na casa quem t torcendo para a gloriagroove melhoresdoano domingo,pt
1868376748481565179,https://x.com/tvglobo/status/1868376748481565179,tvg███o,"""2024-12-15T19:25:04.000Z""","Daqui a pouco, tem o #MelhoresDoAno do @domingao 🏆 Vamos premiar os maiores nomes do Brasil! #Domingão",211,twitter,daqui a pouco tem o melhoresdoano do domingao vamos premiar os maiores nomes do brasil domingo,pt
1868378816789311986,https://x.com/tvglobo/status/1868378816789311986,tvg███o,"""2024-12-15T19:33:17.000Z""","Avisa que é ela! @ehagabz, concorrendo na categoria 'Revelação do Ano', já chegou para o #MelhoresDoAno! #Domingão",174,twitter,avisa que ela ehagabz concorrendo na categoria revelao do ano j chegou para o melhoresdoano domingo,pt
1868120875381215253,https://x.com/CNNBrasil/status/1868120875381215253,CNN███sil███,"""2024-12-15T02:28:19.000Z""","Ao Sinais Vitais, apresentado pelo Dr. Kalil, o pneumologista do Incor André Nathan falou sobre a importância no exercício físico e a limpeza do ambiente dos pacientes com asma para a prevenção da doença. #CNNSinaisVitais",53,twitter,ao sinais vitais apresentado pelo dr kalil o pneumologista do incor andr nathan falou sobre a importncia no exerccio fsico e a limpeza do ambiente dos pacientes com asma para a preveno da doena cnnsinaisvitais,pt
1868431700805476859,https://x.com/tvglobo/status/1868431700805476859,tvg███o,"""2024-12-15T23:03:25.000Z""","MEUS RENASCIDOS 😭😭😭 #Renascer venceu a categoria ""Novela"" ❤️ #MelhoresDoAno #Domingão",280,twitter,meus renascidos renascer venceu a categoria novela melhoresdoano domingo,pt
1868428592579010815,https://x.com/tvglobo/status/1868428592579010815,tvg███o,"""2024-12-15T22:51:04.000Z""","Luciano entregando um trófeu pra Patrícia 😭 Tô emocionada. gente! @SBTonline amiga, tá bem? #MelhoresDoAno #Domingão",866,twitter,luciano entregando um trfeu pra patrcia t emocionada gente sbtonline amiga t bem melhoresdoano domingo,pt
1868415624248012808,https://x.com/tvglobo/status/1868415624248012808,tvg███o,"""2024-12-15T21:59:32.000Z""",Discurso lindo e inspirador do Paulo 💖 É SEU!!! ESSE PRÊMIO É TODO SEU!!! #MelhoresDoAno #Domingão,442,twitter,discurso lindo e inspirador do paulo seu esse prmio todo seu melhoresdoano domingo,pt
1868412661609681275,https://x.com/tvglobo/status/1868412661609681275,tvg███o,"""2024-12-15T21:47:46.000Z""",ELENCO DE MILHÕES 🌟🌟🌟 #MelhoresDoAno #Domingão,129,twitter,elenco de milhes melhoresdoano domingo,pt
1868407777208483919,https://x.com/tvglobo/status/1868407777208483919,tvg███o,"""2024-12-15T21:28:22.000Z""","Um discurso carregado de muita emoção 🥹 Temos muito orgulho do ARTISTA que cê é, Juan!!! #MelhoresDoAno #Domingão",613,twitter,um discurso carregado de muita emoo temos muito orgulho do artista que c juan melhoresdoano domingo,pt
1868451827131298043,https://x.com/tvglobo/status/1868451827131298043,tvg███o,"""2024-12-16T00:23:24.000Z""",foi um dia histórico e uma homenagem linda! ❤️ @SBTonline ❤️ #MelhoresDoAno #Domingão,5324,twitter,foi um dia histrico e uma homenagem linda sbtonline melhoresdoano domingo,pt
1868421849626939402,https://x.com/tvglobo/status/1868421849626939402,tvg███o,"""2024-12-15T22:24:17.000Z""","""Música do Ano"" é ""Dois Tristes"" de Simone Mendes 🥳🥳🥳 VOCÊ MERECEEEEEE, COLEGUINHA #MelhoresDoAno #Domingão",934,twitter,msica do ano dois tristes de simone mendes voc mereceeeeee coleguinha melhoresdoano domingo,pt
1868428670085234956,https://x.com/tvglobo/status/1868428670085234956,tvg███o,"""2024-12-15T22:51:23.000Z""","QUE DIA HISTÓRICO ❤️ @SBTonline 

#MelhoresDoAno #Domingão",6129,twitter,que dia histrico sbtonline melhoresdoano domingo,pt
1868288148243087489,https://x.com/tvglobo/status/1868288148243087489,tvg███o,"""2024-12-15T13:33:00.000Z""",É HOJE! Os maiores talentos da televisão brasileira estão aqui #MelhoresDoAno ao vivo no #Domingão!,130,twitter,hoje os maiores talentos da televiso brasileira esto aqui melhoresdoano ao vivo no domingo,pt
1868104779152425304,https://x.com/tvglobo/status/1868104779152425304,tvg███o,"""2024-12-15T01:24:21.000Z""",GENTE DO CÉUU 😱 A FILIPA TÁ GRAVIDA DO RUDÁ #ManiaDeVocê,126,twitter,gente do cuu a filipa t gravida do rud maniadevoc,pt
1868092274002763963,https://x.com/tvglobo/status/1868092274002763963,tvg███o,"""2024-12-15T00:34:40.000Z""","Claro que ele ia mexer os pauzinhos dele, até descobrir que o Rudá tinha uma noiva 🤯🤯🤯 #ManiaDeVocê",88,twitter,claro que ele ia mexer os pauzinhos dele at descobrir que o rud tinha uma noiva maniadevoc,pt
1868214407425376717,https://x.com/CNNBrasil/status/1868214407425376717,CNN███sil███,"""2024-12-15T08:39:59.000Z""",Entenda a prisão de Braga Netto em 10 pontos,69,twitter,entenda a priso de braga netto em pontos,pt
1868099071740719611,https://x.com/CNNBrasil/status/1868099071740719611,CNN███sil███,"""2024-12-15T01:01:40.000Z""","Asilados em embaixada na Venezuela dizem que bandeira do Brasil os protege, mas pedem urgência a Lula",73,twitter,asilados em embaixada na venezuela dizem que bandeira do brasil os protege mas pedem urgncia a lula,pt
1868438126286283142,https://x.com/tvglobo/status/1868438126286283142,tvg███o,"""2024-12-15T23:28:57.000Z""","QUE FESTA LINDAAAAAAAAAA 🥹🥹🥹 #MelhoresDoAno chega ao fim, em grande estilo! QUE NOITEEE!!!! ✨✨✨ #Domingão",413,twitter,que festa lindaaaaaaaaaa melhoresdoano chega ao fim em grande estilo que noiteee domingo,pt
1868436482723033216,https://x.com/tvglobo/status/1868436482723033216,tvg███o,"""2024-12-15T23:22:26.000Z""","Ô povo lindo e apaixonado ao som de ""Só Você"" 👀👀👀 #MelhoresDoAno #Domingão",156,twitter,povo lindo e apaixonado ao som de s voc melhoresdoano domingo,pt
1868432330005590054,https://x.com/tvglobo/status/1868432330005590054,tvg███o,"""2024-12-15T23:05:55.000Z""",Agradecimento do nosso painho Marcos Palmeira 🥰 #MelhoresDoAno #Domingão,170,twitter,agradecimento do nosso painho marcos palmeira melhoresdoano domingo,pt
1868418665630060694,https://x.com/tvglobo/status/1868418665630060694,tvg███o,"""2024-12-15T22:11:38.000Z""","HIT ATEMPORAL 💃 Impossível ficar parada com a @ivetesangalo cantando ""Macetando"" 🅰️🅰️🅰️ #MelhoresDoAno #Domingão",254,twitter,hit atemporal impossvel ficar parada com a ivetesangalo cantando macetando melhoresdoano domingo,pt
1868418243548893267,https://x.com/tvglobo/status/1868418243548893267,tvg███o,"""2024-12-15T22:09:57.000Z""",A ENTRADA DA MÃEEEEEEEEEEEEEEE 😱 #MelhoresDoAno #Domingão,222,twitter,a entrada da meeeeeeeeeeeeeee melhoresdoano domingo,pt
1868399430983954821,https://x.com/tvglobo/status/1868399430983954821,tvg███o,"""2024-12-15T20:55:12.000Z""","AI, CARAMBA! 🥰 Daphne Bozaski levou o prêmio ""Atriz Coadjuvante"" ❤️✨ #MelhoresDoAno #Domingão",183,twitter,ai caramba daphne bozaski levou o prmio atriz coadjuvante melhoresdoano domingo,pt
1868104557999349927,https://x.com/CNNBrasil/status/1868104557999349927,CNN███sil███,"""2024-12-15T01:23:28.000Z""","União Brasil não tem mais alma e nem ideal, diz Luciano Bivar ao WW",73,twitter,unio brasil no tem mais alma e nem ideal diz luciano bivar ao ww,pt
1868452175829184952,https://x.com/tvglobo/status/1868452175829184952,tvg███o,"""2024-12-16T00:24:47.000Z""",O que a Iza e a Beyoncé têm em comum além de serem DIVAS QUEENS? 👑 Simplesmente NALA 🤎 #Fantástico,136,twitter,o que a iza e a beyonc tm em comum alm de serem divas queens simplesmente nala fantstico,pt
1868433705292779789,https://x.com/tvglobo/status/1868433705292779789,tvg███o,"""2024-12-15T23:11:23.000Z""",Encerrando o #MelhoresDoAno 2024 com Fábio Júnior no palco do #Domingão ✨✨✨ EU AMOOOO!,152,twitter,encerrando o melhoresdoano com fbio jnior no palco do domingo eu amoooo,pt
1868434986052858133,https://x.com/tvglobo/status/1868434986052858133,tvg███o,"""2024-12-15T23:16:29.000Z""",ESSA AQUI FAZ BATER O CORAÇÃO MAIS FORTE MESMO 🤍 #MelhoresDoAno #Domingão,466,twitter,essa aqui faz bater o corao mais forte mesmo melhoresdoano domingo,pt
1868430586404086042,https://x.com/tvglobo/status/1868430586404086042,tvg███o,"""2024-12-15T22:59:00.000Z""","ÔI, ÔI ✈️✈️✈️ QUEM QUER DINHEIROOOO??? 🤭 @SBTonline obrigada pelos mimos, amoreee #MelhoresDoAno #Domingão",1740,twitter,i i quem quer dinheiroooo sbtonline obrigada pelos mimos amoreee melhoresdoano domingo,pt
1868420279451460022,https://x.com/tvglobo/status/1868420279451460022,tvg███o,"""2024-12-15T22:18:02.000Z""","""Atriz de Novela"" de 2024 é Andrea Beltrão ❤️ #MelhoresDoAno #Domingão",399,twitter,atriz de novela de andrea beltro melhoresdoano domingo,pt
1868395288479641651,https://x.com/tvglobo/status/1868395288479641651,tvg███o,"""2024-12-15T20:38:44.000Z""",ELA PERFORMA ELAAAAA ✨✨✨ EU AMO O AO VIVOOO #MelhoresDoAno #Domingão,151,twitter,ela performa elaaaaa eu amo o ao vivooo melhoresdoano domingo,pt
1868393371951038934,https://x.com/tvglobo/status/1868393371951038934,tvg███o,"""2024-12-15T20:31:07.000Z""",a @IveteSangalo falando que a @SimoneMendes tá toda molhadinha 🗣️🗣️🗣️🗣️🗣️ #MelhoresDoAno #Domingão,163,twitter,a ivetesangalo falando que a simonemendes t toda molhadinha melhoresdoano domingo,pt
1868090128742158682,https://x.com/tvglobo/status/1868090128742158682,tvg███o,"""2024-12-15T00:26:08.000Z""",A MÉRCIA PARECENDO UMA ADOLESCENTE 🗣️🗣️🗣️ Não aguentoooo #ManiaDeVocê,156,twitter,a mrcia parecendo uma adolescente no aguentoooo maniadevoc,pt
1868299358782799883,https://x.com/CNNBrasil/status/1868299358782799883,CNN███sil███,"""2024-12-15T14:17:33.000Z""",Lula tem alta hospitalar neste domingo (15),847,twitter,lula tem alta hospitalar neste domingo,ro
1868221616007917686,https://x.com/CNNBrasil/status/1868221616007917686,CNN███sil███,"""2024-12-15T09:08:37.000Z""",Por @MiguelNicolelis: Os múltiplos furacões que estão varrendo o “American Dream” do mapa,154,twitter,por miguelnicolelis os mltiplos furaces que esto varrendo o american dream do mapa,pt
1868437179434770918,https://x.com/tvglobo/status/1868437179434770918,tvg███o,"""2024-12-15T23:25:12.000Z""",Eita como canta esse Chay 😂😂😂 #MelhoresDoAno #Domingão,325,twitter,eita como canta esse chay melhoresdoano domingo,pt
1868405190631526691,https://x.com/tvglobo/status/1868405190631526691,tvg███o,"""2024-12-15T21:18:05.000Z""",O PÓBI DO @FabioPorchat 🤣🤣🤣 #MelhoresDoAno #Domingão,196,twitter,o pbi do fabioporchat melhoresdoano domingo,pt
1868399845632794880,https://x.com/tvglobo/status/1868399845632794880,tvg███o,"""2024-12-15T20:56:51.000Z""",Discurso da nossa eterna Lupita 🤏 @daphnebozaski você é incríveeeeeeeeeeeeel!!! #MelhoresDoAno #Domingão,168,twitter,discurso da nossa eterna lupita daphnebozaski voc incrveeeeeeeeeeeeel melhoresdoano domingo,pt
1868400643519508537,https://x.com/tvglobo/status/1868400643519508537,tvg███o,"""2024-12-15T21:00:01.000Z""","É DELEEEE 🤩 Vladimir Brichta levou o prêmio de ""Ator Coadjuvante"" 🤍🤍🤍 #MelhoresDoAno #Domingão",362,twitter,deleeee vladimir brichta levou o prmio de ator coadjuvante melhoresdoano domingo,pt
1868429125200777694,https://x.com/tvglobo/status/1868429125200777694,tvg███o,"""2024-12-15T22:53:11.000Z""","QUE HONRA, QUE DIA HISTÓRICO!!! 🥹🥹🥹 Patricia Abravanel representando o @SBTonline no palco do #Domingão 🫶 #MelhoresDoAno",2072,twitter,que honra que dia histrico patricia abravanel representando o sbtonline no palco do domingo melhoresdoano,pt
1868392399963066582,https://x.com/tvglobo/status/1868392399963066582,tvg███o,"""2024-12-15T20:27:15.000Z""","AIIII COLEGUINHA 😩 Nessa sofre até quem não tá sofrendo... que vozeirão é esse, @SimoneMendes mirmã? 🥵🤍 #MelhoresDoAno #Domingão",159,twitter,aiiii coleguinha nessa sofre at quem no t sofrendo que vozeiro esse simonemendes mirm melhoresdoano domingo,pt
1868386704165392720,https://x.com/tvglobo/status/1868386704165392720,tvg███o,"""2024-12-15T20:04:37.000Z""","ALÉM DE JORNALISTA, CANTORAAAAAAA 😱 @KarineAlves_tv que voz linda é essa que cê tava escondendo, heinnn? QUEM SABE FAZ AO VIVOOOO 🤌 #MelhoresDoAno #Domingão",553,twitter,alm de jornalista cantoraaaaaaa karinealvestv que voz linda essa que c tava escondendo heinnn quem sabe faz ao vivoooo melhoresdoano domingo,pt
1868385958770717047,https://x.com/tvglobo/status/1868385958770717047,tvg███o,"""2024-12-15T20:01:40.000Z""","Karine Alves levou o ""Profissional do Esporte"" do #MelhoresDoAno 2024 🏆✨ Ela mereceu demais esse reconhecimento!!! #Domingão",213,twitter,karine alves levou o profissional do esporte do melhoresdoano ela mereceu demais esse reconhecimento domingo,pt
1868424825582026967,https://x.com/tvglobo/status/1868424825582026967,tvg███o,"""2024-12-15T22:36:06.000Z""","Beijinho do Chay pra vocês, turma 💋 #MelhoresDoAno #Domingão",241,twitter,beijinho do chay pra vocs turma melhoresdoano domingo,pt
1868414811286999496,https://x.com/tvglobo/status/1868414811286999496,tvg███o,"""2024-12-15T21:56:19.000Z""","Paulo Vieira é o grande vencedor da categoria ""Humor"" ✨ #MelhoresDoAno #Domingão",225,twitter,paulo vieira o grande vencedor da categoria humor melhoresdoano domingo,pt
1868407245735653417,https://x.com/tvglobo/status/1868407245735653417,tvg███o,"""2024-12-15T21:26:15.000Z""","ELE MERECE, ELE MERECE, ELE MERECEEEEE ❤️ Juan Paiva levou o prêmio de ""Ator de Série"" #MelhoresDoAno #Domingão",759,twitter,ele merece ele merece ele mereceeeee juan paiva levou o prmio de ator de srie melhoresdoano domingo,pt
1868401811880632781,https://x.com/tvglobo/status/1868401811880632781,tvg███o,"""2024-12-15T21:04:39.000Z""",DIOGO DEFANTE 🗣️🗣️🗣️ ELE AÍ DESCONHECE A PALAVRA LIMITE #MelhoresDoAno #Domingão,300,twitter,diogo defante ele a desconhece a palavra limite melhoresdoano domingo,pt
1868424489781923940,https://x.com/tvglobo/status/1868424489781923940,tvg███o,"""2024-12-15T22:34:46.000Z""","VOCÊ É UM TALENTO E MERECE DEMAIS ESSE PRÊMIO, PRÍNCIPE 🫶🫶🫶 #MelhoresDoAno #Domingão",518,twitter,voc um talento e merece demais esse prmio prncipe melhoresdoano domingo,pt
1868105583250866302,https://x.com/tvglobo/status/1868105583250866302,tvg███o,"""2024-12-15T01:27:33.000Z""","""Cadê minha princesa?"" 🗣️ O Mavi mais feliz que o próprio Rudá quando descobrir que vai ser pai #ManiaDeVocê",344,twitter,cad minha princesa o mavi mais feliz que o prprio rud quando descobrir que vai ser pai maniadevoc,pt
1868091076466090483,https://x.com/tvglobo/status/1868091076466090483,tvg███o,"""2024-12-15T00:29:54.000Z""",Iberê não é biruta 🫠 #ManiaDeVocê,122,twitter,iber no biruta maniadevoc,es
1868320349240095231,https://x.com/CNNBrasil/status/1868320349240095231,CNN███sil███,"""2024-12-15T15:40:57.000Z""",Golpe da falsa garota de programa fez mais de 30 vítimas no RJ; entenda o caso,55,twitter,golpe da falsa garota de programa fez mais de vtimas no rj entenda o caso,pt
1868274460937130280,https://x.com/CNNBrasil/status/1868274460937130280,CNN███sil███,"""2024-12-15T12:38:37.000Z""","O general Walter Braga Netto só poderá receber visitas mediante autorização expressa do gabinete do ministro Alexandre de Moraes, do Supremo Tribunal Federal (STF). O militar foi preso no sábado (14) por tentar obstruir as provas do inquérito de golpe de Estado. #AgoraCNN",174,twitter,o general walter braga netto s poder receber visitas mediante autorizao expressa do gabinete do ministro alexandre de moraes do supremo tribunal federal stf o militar foi preso no sbado por tentar obstruir as provas do inqurito de golpe de estado agoracnn,pt
1868083807112356082,https://x.com/CNNBrasil/status/1868083807112356082,CNN███sil███,"""2024-12-15T00:01:01.000Z""",A Procuradoria-Geral da União afirmou que a prisão preventiva de Walter Braga Netto evita interferências na investigação que apura o plano de golpe de Estado após o resultado das eleições de 2022. O general foi preso na manhã deste sábado (14).  #CNNBrasil,169,twitter,a procuradoriageral da unio afirmou que a priso preventiva de walter braga netto evita interferncias na investigao que apura o plano de golpe de estado aps o resultado das eleies de o general foi preso na manh deste sbado cnnbrasil,pt
1868486577674207412,https://x.com/tvglobo/status/1868486577674207412,tvg███o,"""2024-12-16T02:41:29.000Z""","Daniel e @Eliana cantando juntos no Especial de Natal do #TheMaskedSingerBr que acontece dia 22 de dezembro, aqui na minha telinha, TÁ IMPERDÍVEL 🤌 #Fantástico",49,twitter,daniel e eliana cantando juntos no especial de natal do themaskedsingerbr que acontece dia de dezembro aqui na minha telinha t imperdvel fantstico,pt
1868427585207558407,https://x.com/tvglobo/status/1868427585207558407,tvg███o,"""2024-12-15T22:47:04.000Z""","""Chegou o momento de homenagear o melhor dos melhores e não só do ano, mas de todos os tempos!"" 🤍 @SBTonline e eu hoje estamos juntinhas transmitindo essa homenagem pra vocês! #MelhoresDoAno #Domingão",1891,twitter,chegou o momento de homenagear o melhor dos melhores e no s do ano mas de todos os tempos sbtonline e eu hoje estamos juntinhas transmitindo essa homenagem pra vocs melhoresdoano domingo,pt
1868423003605700616,https://x.com/tvglobo/status/1868423003605700616,tvg███o,"""2024-12-15T22:28:52.000Z""","Todo mundo se acabando de dançar ao som de ""Erro Gostoso"" 💋💋💋 #MelhoresDoAno #Domingão",204,twitter,todo mundo se acabando de danar ao som de erro gostoso melhoresdoano domingo,pt
1868422395045814601,https://x.com/tvglobo/status/1868422395045814601,tvg███o,"""2024-12-15T22:26:27.000Z""",Ela começa o agradecimento fazendo a gente chorar e finaliza fazendo a gente rir 😂❤️ #MelhoresDoAno #Domingão,183,twitter,ela comea o agradecimento fazendo a gente chorar e finaliza fazendo a gente rir melhoresdoano domingo,pt
1868412092773978506,https://x.com/tvglobo/status/1868412092773978506,tvg███o,"""2024-12-15T21:45:30.000Z""","Justiça 2 é grande premiada na categoria ""Série do Ano"" 🔥 #MelhoresDoAno #Domingão",156,twitter,justia grande premiada na categoria srie do ano melhoresdoano domingo,pt
1868406181556785630,https://x.com/tvglobo/status/1868406181556785630,tvg███o,"""2024-12-15T21:22:01.000Z""","ESTE ANO, a Marjorie é a vencedora do ""Atriz de Série"" 🤌🤌🤌 #MelhoresDoAno #Domingão",292,twitter,este ano a marjorie a vencedora do atriz de srie melhoresdoano domingo,pt
1868401132260729074,https://x.com/tvglobo/status/1868401132260729074,tvg███o,"""2024-12-15T21:01:57.000Z""","Fazendo gracinha como sempreeeee, o jeitinho deleeee 😂 Vlad, você é um ARTISTA completo, MUITO MERECIDO!!! #MelhoresDoAno #Domingão",276,twitter,fazendo gracinha como sempreeeee o jeitinho deleeee vlad voc um artista completo muito merecido melhoresdoano domingo,pt
1868393361125605739,https://x.com/tvglobo/status/1868393361125605739,tvg███o,"""2024-12-15T20:31:05.000Z""",Veveta rasgando elogios pra Simone 🥰🥰🥰 #MelhoresDoAno #Domingão,271,twitter,veveta rasgando elogios pra simone melhoresdoano domingo,pt
1868384794721042700,https://x.com/tvglobo/status/1868384794721042700,tvg███o,"""2024-12-15T19:57:02.000Z""",Discurso lindo da @LaBocchinox 🥹❤️ Você merece todo esse reconhecimento. maravilhosaaaaa #MelhoresDoAno #Domingão,217,twitter,discurso lindo da labocchinox voc merece todo esse reconhecimento maravilhosaaaaa melhoresdoano domingo,pt
1868274836503490692,https://x.com/CNNBrasil/status/1868274836503490692,CNN███sil███,"""2024-12-15T12:40:06.000Z""","O grande desafio de Lula é mostrar que a economia vai bem, avalia Arko Advice ao WW Especial",172,twitter,o grande desafio de lula mostrar que a economia vai bem avalia arko advice ao ww especial,pt
1868228630721306824,https://x.com/CNNBrasil/status/1868228630721306824,CNN███sil███,"""2024-12-15T09:36:30.000Z""",PM do Rio de Janeiro muda de uniforme a partir de segunda-feira (16); confira,56,twitter,pm do rio de janeiro muda de uniforme a partir de segundafeira confira,gl
1868110755867844967,https://x.com/CNNBrasil/status/1868110755867844967,CNN███sil███,"""2024-12-15T01:48:06.000Z""",Entenda o que é prisão preventiva e veja os próximos passos do caso Braga Netto,55,twitter,entenda o que priso preventiva e veja os prximos passos do caso braga netto,pt
1868432008973533481,https://x.com/tvglobo/status/1868432008973533481,tvg███o,"""2024-12-15T23:04:39.000Z""","""VIVA A BAHIA, TAMBÉM"" 🤩🤩🤩 #MelhoresDoAno #Domingão",295,twitter,viva a bahia tambm melhoresdoano domingo,pt
1868423490094641549,https://x.com/tvglobo/status/1868423490094641549,tvg███o,"""2024-12-15T22:30:48.000Z""",CARINHA DO CHAY 🤏 #MelhoresDoAno #Domingão,269,twitter,carinha do chay melhoresdoano domingo,pt
1868422787066483008,https://x.com/tvglobo/status/1868422787066483008,tvg███o,"""2024-12-15T22:28:00.000Z""","POTÊNCIA DE MULHER, DE VOZZZZ, QUE ISSOOO @SimoneMendes 🤌🤌🤌 #MelhoresDoAno #Domingão",330,twitter,potncia de mulher de vozzzz que issooo simonemendes melhoresdoano domingo,pt
1868408060953108810,https://x.com/tvglobo/status/1868408060953108810,tvg███o,"""2024-12-15T21:29:29.000Z""",AQUI FOI O JOÃO PEDRO ABRAÇANDO O PAINHO DELE 🥺💖 #MelhoresDoAno #Domingão,517,twitter,aqui foi o joo pedro abraando o painho dele melhoresdoano domingo,pt
1868406630603194872,https://x.com/tvglobo/status/1868406630603194872,tvg███o,"""2024-12-15T21:23:48.000Z""","LINDA, PERFEITA &amp; MARAVILHOSA ❤️ MARJORIE INSPIRADORA E TALENTOSÍSSIMA #MelhoresDoAno #Domingão",826,twitter,linda perfeita amp maravilhosa marjorie inspiradora e talentosssima melhoresdoano domingo,pt
1868397206354407891,https://x.com/tvglobo/status/1868397206354407891,tvg███o,"""2024-12-15T20:46:21.000Z""","ELE MERECE MUITOOOO 😍 @CesarTralli, o último romântico, obrigada pelo seu profissionalismo, você é um acontecimento! #MelhoresDoAno #Domingão",274,twitter,ele merece muitoooo cesartralli o ltimo romntico obrigada pelo seu profissionalismo voc um acontecimento melhoresdoano domingo,pt
1868486509344522443,https://x.com/tvglobo/status/1868486509344522443,tvg███o,"""2024-12-16T02:41:13.000Z""",A 5ª temporada de #TheMaskedSingerBr tá chegando e a @Eliana tá vindo com tudo junto 🎭🎤 Vem descobrir tudo comigooo com esse spoiler da edição Especial de Natal ✨ #Fantástico,40,twitter,a temporada de themaskedsingerbr t chegando e a eliana t vindo com tudo junto vem descobrir tudo comigooo com esse spoiler da edio especial de natal fantstico,pt
1868384250451595599,https://x.com/tvglobo/status/1868384250451595599,tvg███o,"""2024-12-15T19:54:52.000Z""","Melhor Atriz da categoria ""Revelação"" é Larissa Bocchino! 🏆✨ NOSSA QUINOTAAA 💖 #MelhoresDoAno #Domingão",438,twitter,melhor atriz da categoria revelao larissa bocchino nossa quinotaaa melhoresdoano domingo,pt
1868099752044179744,https://x.com/tvglobo/status/1868099752044179744,tvg███o,"""2024-12-15T01:04:23.000Z""",Quase que a paranoia do Hugo acaba com o casamento dele 🥲 #ManiaDeVocê,85,twitter,quase que a paranoia do hugo acaba com o casamento dele maniadevoc,pt
1868089739150029069,https://x.com/tvglobo/status/1868089739150029069,tvg███o,"""2024-12-15T00:24:35.000Z""",Mavi com saudades da princesa dele 🤭 Vem que #ManiaDeVocê tá no ar!,253,twitter,mavi com saudades da princesa dele vem que maniadevoc t no ar,pt
1868083553910530281,https://x.com/tvglobo/status/1868083553910530281,tvg███o,"""2024-12-15T00:00:01.000Z""","Como vou ser triste com esse #AltasHoras mais que especial? Vem comigo, mô!",81,twitter,como vou ser triste com esse altashoras mais que especial vem comigo m,pt
1868476952874537190,https://x.com/nypost/status/1868476952874537190,nyp███,"""2024-12-16T02:03:14.000Z""",Tedy Bruschi dumbfounded by Bill Belichick’s move to college: ‘What are we doing here?’,46,twitter,tedy bruschi dumbfounded by bill belichicks move to college what are we doing here,en
1868358167563837618,https://x.com/nypost/status/1868358167563837618,nyp███,"""2024-12-15T18:11:14.000Z""",Expert fears drones are a smokescreen by a foreign power: ‘We could very well get hit’,220,twitter,expert fears drones are a smokescreen by a foreign power we could very well get hit,en
1868349247340290132,https://x.com/nypost/status/1868349247340290132,nyp███,"""2024-12-15T17:35:47.000Z""",Mitt Romney says Dems lost their base thanks to Bernie and Liz Warren: ‘I don’t know how they recover’,353,twitter,mitt romney says dems lost their base thanks to bernie and liz warren i dont know how they recover,en
1868341702835962072,https://x.com/nypost/status/1868341702835962072,nyp███,"""2024-12-15T17:05:48.000Z""","MTA bus passenger shot as bullet rips through windshield, misses driver",25,twitter,mta bus passenger shot as bullet rips through windshield misses driver,en
1868335720282067089,https://x.com/nypost/status/1868335720282067089,nyp███,"""2024-12-15T16:42:02.000Z""",Feds to deploy high-tech system to NY as drone swarms have experts baffled,242,twitter,feds to deploy hightech system to ny as drone swarms have experts baffled,en
1868322834675568863,https://x.com/nypost/status/1868322834675568863,nyp███,"""2024-12-15T15:50:50.000Z""",Candace Owens named ‘Antisemite of the Year’ by StopAntisemitism: ‘Poisonous hater’,9651,twitter,candace owens named antisemite of the year by stopantisemitism poisonous hater,en
1868299924191813930,https://x.com/nypost/status/1868299924191813930,nyp███,"""2024-12-15T14:19:47.000Z""","Jets to interview Jon Robinson, ESPN’s Louis Riddick for GM job",18,twitter,jets to interview jon robinson espns louis riddick for gm job,en
1868288197479817263,https://x.com/nypost/status/1868288197479817263,nyp███,"""2024-12-15T13:33:12.000Z""",NJ senator says feds are too ‘fearful’ of public reaction to tell the truth about mysterious drones,596,twitter,nj senator says feds are too fearful of public reaction to tell the truth about mysterious drones,en
